date,store_id,model_id,units_sold,selling_price,revenue
2025-09-01,S12,P012,10,10340,103400
2025-09-01,S12,P056,1,146173,146173
2025-09-01,S12,P059,1,132723,132723
2025-09-01,S12,P053,1,78449,78449
2025-09-01,S12,P024,7,26314,184198
2025-09-01,S12,P004,10,9027,90270
2025-09-01,S12,P040,6,20298,121788
2025-09-01,S12,P047,2,54136,108272
2025-09-01,S12,P039,8,25858,206864
2025-09-01,S12,P041,2,60034,120068
2025-09-01,S12,P045,2,50412,100824
2025-09-01,S12,P048,2,67839,135678
2025-09-01,S12,P016,11,14265,156915
2025-09-01,S12,P010,14,14758,206612
2025-09-01,S12,P013,12,14412,172944
2025-09-01,S12,P055,0,106142,0
2025-09-01,S12,P020,11,14255,156805
2025-09-01,S12,P007,13,8784,114192
2025-09-01,S12,P034,7,24060,168420
2025-09-01,S12,P037,6,26798,160788
2025-09-01,S12,P049,2,44927,89854
2025-09-01,S12,P027,6,27330,163980
2025-09-01,S12,P043,2,52204,104408
2025-09-01,S12,P008,11,6271,68981
2025-09-01,S12,P019,13,8064,104832
2025-09-01,S12,P003,5,7154,35770
2025-09-01,S12,P035,7,26927,188489
2025-09-01,S12,P009,14,9061,126854
2025-09-01,S12,P005,12,6752,81024
2025-09-01,S12,P017,12,8394,100728
2025-09-01,S12,P033,6,26693,160158
2025-09-01,S12,P025,7,21573,151011
2025-09-01,S12,P023,3,24663,73989
2025-09-01,S12,P051,2,61101,122202
2025-09-01,S12,P028,6,16173,97038
2025-09-01,S12,P031,7,24755,173285
2025-09-01,S12,P036,7,20355,142485
2025-09-01,S12,P060,1,107526,107526
2025-09-01,S12,P054,1,101024,101024
2025-09-01,S12,P002,14,11544,161616
2025-09-01,S12,P018,10,14913,149130
2025-09-01,S12,P046,2,38193,76386
2025-09-01,S12,P022,6,27186,163116
2025-09-01,S12,P032,7,20596,144172
2025-09-01,S12,P030,6,15685,94110
2025-09-01,S12,P026,7,20310,142170
2025-09-01,S12,P057,1,147562,147562
2025-09-01,S12,P001,14,14634,204876
2025-09-01,S12,P052,2,57176,114352
2025-09-01,S12,P021,7,23957,167699
2025-09-01,S12,P058,1,112806,112806
2025-09-01,S12,P015,11,11088,121968
2025-09-01,S12,P042,2,69386,138772
2025-09-01,S12,P044,2,65718,131436
2025-09-01,S12,P006,11,11014,121154
2025-09-01,S12,P011,14,12047,168658
2025-09-01,S13,P014,10,10206,102060
2025-09-01,S13,P038,8,20282,162256
2025-09-01,S13,P050,3,47926,143778
2025-09-01,S13,P029,8,27143,217144
2025-09-01,S13,P012,9,10340,93060
2025-09-01,S13,P056,1,146173,146173
2025-09-01,S13,P059,1,132723,132723
2025-09-01,S13,P053,1,78449,78449
2025-09-01,S13,P024,8,26314,210512
2025-09-01,S13,P004,8,9027,72216
2025-09-01,S13,P040,8,20298,162384
2025-09-01,S13,P047,3,54136,162408
2025-09-01,S13,P039,8,25858,206864
2025-09-01,S13,P041,2,60034,120068
2025-09-01,S13,P045,3,50412,151236
2025-09-01,S13,P048,3,67839,203517
2025-09-01,S13,P016,8,14265,114120
2025-09-01,S13,P010,9,14758,132822
2025-09-01,S13,P013,9,14412,129708
2025-09-01,S13,P055,1,106142,106142
2025-09-01,S13,P020,9,14255,128295
2025-09-01,S13,P007,9,8784,79056
2025-09-01,S13,P034,7,24060,168420
2025-09-01,S13,P037,9,26798,241182
2025-09-01,S13,P049,3,44927,134781
2025-09-01,S13,P027,8,27330,218640
2025-09-01,S13,P043,4,52204,208816
2025-09-01,S13,P008,8,6271,50168
2025-09-01,S13,P019,8,8064,64512
2025-09-01,S13,P003,4,7154,28616
2025-09-01,S13,P035,9,26927,242343
2025-09-01,S13,P009,8,9061,72488
2025-09-01,S13,P005,9,6752,60768
2025-09-01,S13,P017,8,8394,67152
2025-09-01,S13,P033,7,26693,186851
2025-09-01,S13,P025,7,21573,151011
2025-09-01,S13,P023,4,24663,98652
2025-09-01,S13,P051,3,61101,183303
2025-09-01,S13,P028,8,16173,129384
2025-09-01,S13,P031,8,24755,198040
2025-09-01,S13,P036,8,20355,162840
2025-09-01,S13,P060,1,107526,107526
2025-09-01,S13,P054,1,101024,101024
2025-09-01,S13,P002,8,11544,92352
2025-09-01,S13,P018,9,14913,134217
2025-09-01,S13,P046,3,38193,114579
2025-09-01,S13,P022,7,27186,190302
2025-09-01,S13,P032,9,20596,185364
2025-09-01,S13,P030,9,15685,141165
2025-09-01,S13,P026,7,20310,142170
2025-09-01,S13,P057,1,147562,147562
2025-09-01,S13,P001,10,14634,146340
2025-09-01,S13,P052,3,57176,171528
2025-09-01,S13,P021,9,23957,215613
2025-09-01,S13,P058,1,112806,112806
2025-09-01,S13,P015,10,11088,110880
2025-09-01,S13,P042,3,69386,208158
2025-09-01,S13,P044,3,65718,197154
2025-09-01,S13,P006,7,11014,77098
2025-09-01,S13,P011,8,12047,96376
2025-09-01,S14,P014,11,10206,112266
2025-09-01,S14,P038,6,20282,121692
2025-09-01,S14,P050,2,47926,95852
2025-09-01,S14,P029,7,27143,190001
2025-09-01,S14,P012,12,10340,124080
2025-09-01,S14,P056,1,146173,146173
2025-09-01,S14,P059,1,132723,132723
2025-09-01,S14,P053,1,78449,78449
2025-09-01,S14,P024,7,26314,184198
2025-09-01,S14,P004,13,9027,117351
2025-09-01,S14,P040,7,20298,142086
2025-09-01,S14,P047,2,54136,108272
2025-09-01,S14,P039,6,25858,155148
2025-09-01,S14,P041,2,60034,120068
2025-09-01,S14,P045,2,50412,100824
2025-09-01,S14,P048,2,67839,135678
2025-09-01,S14,P016,11,14265,156915
2025-09-01,S14,P010,13,14758,191854
2025-09-01,S14,P013,14,14412,201768
2025-09-01,S14,P055,0,106142,0
2025-09-01,S14,P020,12,14255,171060
2025-09-01,S14,P007,11,8784,96624
2025-09-01,S14,P034,7,24060,168420
2025-09-01,S14,P037,7,26798,187586
2025-09-01,S14,P049,2,44927,89854
2025-09-01,S14,P027,8,27330,218640
2025-09-01,S14,P043,2,52204,104408
2025-09-01,S14,P008,14,6271,87794
2025-09-01,S14,P019,13,8064,104832
2025-09-01,S14,P003,6,7154,42924
2025-09-01,S14,P035,6,26927,161562
2025-09-01,S14,P009,10,9061,90610
2025-09-01,S14,P005,12,6752,81024
2025-09-01,S14,P017,14,8394,117516
2025-09-01,S14,P033,7,26693,186851
2025-09-01,S14,P025,6,21573,129438
2025-09-01,S14,P023,4,24663,98652
2025-09-01,S14,P051,2,61101,122202
2025-09-01,S14,P028,8,16173,129384
2025-09-01,S14,P031,5,24755,123775
2025-09-01,S14,P036,7,20355,142485
2025-09-01,S14,P060,1,107526,107526
2025-09-01,S14,P054,1,101024,101024
2025-09-01,S14,P002,10,11544,115440
2025-09-01,S14,P018,10,14913,149130
2025-09-01,S14,P046,2,38193,76386
2025-09-01,S14,P022,6,27186,163116
2025-09-01,S14,P032,6,20596,123576
2025-09-01,S14,P030,5,15685,78425
2025-09-01,S14,P026,5,20310,101550
2025-09-01,S14,P057,1,147562,147562
2025-09-01,S14,P001,13,14634,190242
2025-09-01,S14,P052,2,57176,114352
2025-09-01,S14,P021,7,23957,167699
2025-09-01,S14,P058,1,112806,112806
2025-09-01,S14,P015,14,11088,155232
2025-09-01,S14,P042,2,69386,138772
2025-09-01,S14,P044,2,65718,131436
2025-09-01,S14,P006,12,11014,132168
2025-09-01,S14,P011,10,12047,120470
2025-09-01,S15,P014,9,10206,91854
2025-09-01,S15,P038,7,20282,141974
2025-09-01,S15,P050,4,47926,191704
2025-09-01,S15,P029,7,27143,190001
2025-09-01,S15,P012,10,10340,103400
2025-09-01,S15,P056,2,146173,292346
2025-09-01,S15,P059,1,132723,132723
2025-09-01,S15,P053,1,78449,78449
2025-09-01,S15,P024,10,26314,263140
2025-09-01,S15,P004,9,9027,81243
2025-09-01,S15,P040,8,20298,162384
2025-09-01,S15,P047,3,54136,162408
2025-09-01,S15,P039,8,25858,206864
2025-09-01,S15,P041,3,60034,180102
2025-09-01,S15,P045,4,50412,201648
2025-09-01,S15,P048,3,67839,203517
2025-09-01,S15,P016,7,14265,99855
2025-09-01,S15,P010,10,14758,147580
2025-09-01,S15,P013,9,14412,129708
2025-09-01,S15,P055,1,106142,106142
2025-09-01,S15,P020,10,14255,142550
2025-09-01,S15,P007,10,8784,87840
2025-09-01,S15,P034,7,24060,168420
2025-09-01,S15,P037,9,26798,241182
2025-09-01,S15,P049,3,44927,134781
2025-09-01,S15,P027,7,27330,191310
2025-09-01,S15,P043,2,52204,104408
2025-09-01,S15,P008,10,6271,62710
2025-09-01,S15,P019,8,8064,64512
2025-09-01,S15,P003,4,7154,28616
2025-09-01,S15,P035,9,26927,242343
2025-09-01,S15,P009,8,9061,72488
2025-09-01,S15,P005,8,6752,54016
2025-09-01,S15,P017,11,8394,92334
2025-09-01,S15,P033,9,26693,240237
2025-09-01,S15,P025,10,21573,215730
2025-09-01,S15,P023,4,24663,98652
2025-09-01,S15,P051,3,61101,183303
2025-09-01,S15,P028,10,16173,161730
2025-09-01,S15,P031,7,24755,173285
2025-09-01,S15,P036,8,20355,162840
2025-09-01,S15,P060,1,107526,107526
2025-09-01,S15,P054,1,101024,101024
2025-09-01,S15,P002,8,11544,92352
2025-09-01,S15,P018,9,14913,134217
2025-09-01,S15,P046,3,38193,114579
2025-09-01,S15,P022,8,27186,217488
2025-09-01,S15,P032,8,20596,164768
2025-09-01,S15,P030,7,15685,109795
2025-09-01,S15,P026,9,20310,182790
2025-09-01,S15,P057,1,147562,147562
2025-09-01,S15,P001,8,14634,117072
2025-09-01,S15,P052,3,57176,171528
2025-09-01,S15,P021,9,23957,215613
2025-09-01,S15,P058,2,112806,225612
2025-09-01,S15,P015,8,11088,88704
2025-09-01,S15,P042,2,69386,138772
2025-09-01,S15,P044,3,65718,197154
2025-09-01,S15,P006,7,11014,77098
2025-09-01,S15,P011,10,12047,120470
2025-09-01,S16,P014,13,10206,132678
2025-09-01,S16,P038,7,20282,141974
2025-09-01,S16,P050,2,47926,95852
2025-09-01,S16,P029,8,27143,217144
2025-09-01,S16,P012,14,10340,144760
2025-09-01,S16,P056,1,146173,146173
2025-09-01,S16,P059,1,132723,132723
2025-09-01,S16,P053,1,78449,78449
2025-09-01,S16,P024,8,26314,210512
2025-09-01,S16,P004,11,9027,99297
2025-09-01,S16,P040,5,20298,101490
2025-09-01,S16,P047,2,54136,108272
2025-09-01,S16,P039,8,25858,206864
2025-09-01,S16,P041,2,60034,120068
2025-09-01,S16,P045,2,50412,100824
2025-09-01,S16,P048,2,67839,135678
2025-09-01,S16,P016,12,14265,171180
2025-09-01,S16,P010,12,14758,177096
2025-09-01,S16,P013,13,14412,187356
2025-09-01,S16,P055,1,106142,106142
2025-09-01,S16,P020,10,14255,142550
2025-09-01,S16,P007,13,8784,114192
2025-09-01,S16,P034,8,24060,192480
2025-09-01,S16,P037,5,26798,133990
2025-09-01,S16,P049,2,44927,89854
2025-09-01,S16,P027,6,27330,163980
2025-09-01,S16,P043,2,52204,104408
2025-09-01,S16,P008,13,6271,81523
2025-09-01,S16,P019,13,8064,104832
2025-09-01,S16,P003,6,7154,42924
2025-09-01,S16,P035,7,26927,188489
2025-09-01,S16,P009,11,9061,99671
2025-09-01,S16,P005,11,6752,74272
2025-09-01,S16,P017,10,8394,83940
2025-09-01,S16,P033,8,26693,213544
2025-09-01,S16,P025,7,21573,151011
2025-09-01,S16,P023,3,24663,73989
2025-09-01,S16,P051,2,61101,122202
2025-09-01,S16,P028,6,16173,97038
2025-09-01,S16,P031,6,24755,148530
2025-09-01,S16,P036,7,20355,142485
2025-09-01,S16,P060,1,107526,107526
2025-09-01,S16,P054,1,101024,101024
2025-09-01,S16,P002,11,11544,126984
2025-09-01,S16,P018,14,14913,208782
2025-09-01,S16,P046,2,38193,76386
2025-09-01,S16,P022,6,27186,163116
2025-09-01,S16,P032,6,20596,123576
2025-09-01,S16,P030,7,15685,109795
2025-09-01,S16,P026,6,20310,121860
2025-09-01,S16,P057,1,147562,147562
2025-09-01,S16,P001,10,14634,146340
2025-09-01,S16,P052,2,57176,114352
2025-09-01,S16,P021,6,23957,143742
2025-09-01,S16,P058,1,112806,112806
2025-09-01,S16,P015,13,11088,144144
2025-09-01,S16,P042,2,69386,138772
2025-09-01,S16,P044,2,65718,131436
2025-09-01,S16,P006,12,11014,132168
2025-09-01,S16,P011,13,12047,156611
2025-09-01,S17,P014,11,10206,112266
2025-09-01,S17,P038,6,20282,121692
2025-09-01,S17,P050,2,47926,95852
2025-09-01,S17,P029,7,27143,190001
2025-09-01,S17,P012,11,10340,113740
2025-09-01,S17,P056,1,146173,146173
2025-09-01,S17,P059,1,132723,132723
2025-09-01,S17,P053,1,78449,78449
2025-09-01,S17,P024,7,26314,184198
2025-09-01,S17,P004,13,9027,117351
2025-09-01,S17,P040,7,20298,142086
2025-09-01,S17,P047,2,54136,108272
2025-09-01,S17,P039,6,25858,155148
2025-09-01,S17,P041,2,60034,120068
2025-09-01,S17,P045,2,50412,100824
2025-09-01,S17,P048,2,67839,135678
2025-09-01,S17,P016,13,14265,185445
2025-09-01,S17,P010,14,14758,206612
2025-09-01,S17,P013,13,14412,187356
2025-09-01,S17,P055,0,106142,0
2025-09-01,S17,P020,11,14255,156805
2025-09-01,S17,P007,13,8784,114192
2025-09-01,S17,P034,8,24060,192480
2025-09-01,S17,P037,6,26798,160788
2025-09-01,S17,P049,2,44927,89854
2025-09-01,S17,P027,6,27330,163980
2025-09-01,S17,P043,2,52204,104408
2025-09-01,S17,P008,13,6271,81523
2025-09-01,S17,P019,10,8064,80640
2025-09-01,S17,P003,6,7154,42924
2025-09-01,S17,P035,6,26927,161562
2025-09-01,S17,P009,13,9061,117793
2025-09-01,S17,P005,14,6752,94528
2025-09-01,S17,P017,12,8394,100728
2025-09-01,S17,P033,6,26693,160158
2025-09-01,S17,P025,7,21573,151011
2025-09-01,S17,P023,4,24663,98652
2025-09-01,S17,P051,2,61101,122202
2025-09-01,S17,P028,8,16173,129384
2025-09-01,S17,P031,7,24755,173285
2025-09-01,S17,P036,6,20355,122130
2025-09-01,S17,P060,1,107526,107526
2025-09-01,S17,P054,1,101024,101024
2025-09-01,S17,P002,12,11544,138528
2025-09-01,S17,P018,14,14913,208782
2025-09-01,S17,P046,2,38193,76386
2025-09-01,S17,P022,6,27186,163116
2025-09-01,S17,P032,6,20596,123576
2025-09-01,S17,P030,5,15685,78425
2025-09-01,S17,P026,6,20310,121860
2025-09-01,S17,P057,1,147562,147562
2025-09-01,S17,P001,14,14634,204876
2025-09-01,S17,P052,2,57176,114352
2025-09-01,S17,P021,7,23957,167699
2025-09-01,S17,P058,1,112806,112806
2025-09-01,S17,P015,14,11088,155232
2025-09-01,S17,P042,2,69386,138772
2025-09-01,S17,P044,2,65718,131436
2025-09-01,S17,P006,14,11014,154196
2025-09-01,S17,P011,14,12047,168658
2025-09-01,S18,P014,11,10206,112266
2025-09-01,S18,P038,7,20282,141974
2025-09-01,S18,P050,2,47926,95852
2025-09-01,S18,P029,7,27143,190001
2025-09-01,S18,P012,10,10340,103400
2025-09-01,S18,P056,1,146173,146173
2025-09-01,S18,P059,1,132723,132723
2025-09-01,S18,P053,1,78449,78449
2025-09-01,S18,P024,7,26314,184198
2025-09-01,S18,P004,14,9027,126378
2025-09-01,S18,P040,8,20298,162384
2025-09-01,S18,P047,2,54136,108272
2025-09-01,S18,P039,7,25858,181006
2025-09-01,S18,P041,2,60034,120068
2025-09-01,S18,P045,2,50412,100824
2025-09-01,S18,P048,2,67839,135678
2025-09-01,S18,P016,13,14265,185445
2025-09-01,S18,P010,13,14758,191854
2025-09-01,S18,P013,12,14412,172944
2025-09-01,S18,P055,1,106142,106142
2025-09-01,S18,P020,10,14255,142550
2025-09-01,S18,P007,12,8784,105408
2025-09-01,S18,P034,8,24060,192480
2025-09-01,S18,P037,8,26798,214384
2025-09-01,S18,P049,2,44927,89854
2025-09-01,S18,P027,7,27330,191310
2025-09-01,S18,P043,3,52204,156612
2025-09-01,S18,P008,10,6271,62710
2025-09-01,S18,P019,14,8064,112896
2025-09-01,S18,P003,5,7154,35770
2025-09-01,S18,P035,6,26927,161562
2025-09-01,S18,P009,13,9061,117793
2025-09-01,S18,P005,10,6752,67520
2025-09-01,S18,P017,11,8394,92334
2025-09-01,S18,P033,7,26693,186851
2025-09-01,S18,P025,5,21573,107865
2025-09-01,S18,P023,3,24663,73989
2025-09-01,S18,P051,2,61101,122202
2025-09-01,S18,P028,7,16173,113211
2025-09-01,S18,P031,6,24755,148530
2025-09-01,S18,P036,5,20355,101775
2025-09-01,S18,P060,1,107526,107526
2025-09-01,S18,P054,1,101024,101024
2025-09-01,S18,P002,11,11544,126984
2025-09-01,S18,P018,12,14913,178956
2025-09-01,S18,P046,2,38193,76386
2025-09-01,S18,P022,6,27186,163116
2025-09-01,S18,P032,6,20596,123576
2025-09-01,S18,P030,6,15685,94110
2025-09-01,S18,P026,8,20310,162480
2025-09-01,S18,P057,1,147562,147562
2025-09-01,S18,P001,12,14634,175608
2025-09-01,S18,P052,2,57176,114352
2025-09-01,S18,P021,6,23957,143742
2025-09-01,S18,P058,1,112806,112806
2025-09-01,S18,P015,13,11088,144144
2025-09-01,S18,P042,2,69386,138772
2025-09-01,S18,P044,2,65718,131436
2025-09-01,S18,P006,12,11014,132168
2025-09-01,S18,P011,12,12047,144564
2025-09-01,S19,P014,13,10206,132678
2025-09-01,S19,P038,7,20282,141974
2025-09-01,S19,P050,2,47926,95852
2025-09-01,S19,P029,6,27143,162858
2025-09-01,S19,P012,14,10340,144760
2025-09-01,S19,P056,1,146173,146173
2025-09-01,S19,P059,1,132723,132723
2025-09-01,S19,P053,1,78449,78449
2025-09-01,S19,P024,7,26314,184198
2025-09-01,S19,P004,12,9027,108324
2025-09-01,S19,P040,6,20298,121788
2025-09-01,S19,P047,2,54136,108272
2025-09-01,S19,P039,6,25858,155148
2025-09-01,S19,P041,2,60034,120068
2025-09-01,S19,P045,2,50412,100824
2025-09-01,S19,P048,2,67839,135678
2025-09-01,S19,P016,10,14265,142650
2025-09-01,S19,P010,10,14758,147580
2025-09-01,S19,P013,10,14412,144120
2025-09-01,S19,P055,1,106142,106142
2025-09-01,S19,P020,11,14255,156805
2025-09-01,S19,P007,10,8784,87840
2025-09-01,S19,P034,5,24060,120300
2025-09-01,S19,P037,7,26798,187586
2025-09-01,S19,P049,2,44927,89854
2025-09-01,S19,P027,8,27330,218640
2025-09-01,S19,P043,2,52204,104408
2025-09-01,S19,P008,13,6271,81523
2025-09-01,S19,P019,13,8064,104832
2025-09-01,S19,P003,5,7154,35770
2025-09-01,S19,P035,6,26927,161562
2025-09-01,S19,P009,14,9061,126854
2025-09-01,S19,P005,14,6752,94528
2025-09-01,S19,P017,12,8394,100728
2025-09-01,S19,P033,5,26693,133465
2025-09-01,S19,P025,7,21573,151011
2025-09-01,S19,P023,4,24663,98652
2025-09-01,S19,P051,2,61101,122202
2025-09-01,S19,P028,7,16173,113211
2025-09-01,S19,P031,6,24755,148530
2025-09-01,S19,P036,7,20355,142485
2025-09-01,S19,P060,1,107526,107526
2025-09-01,S19,P054,1,101024,101024
2025-09-01,S19,P002,10,11544,115440
2025-09-01,S19,P018,14,14913,208782
2025-09-01,S19,P046,2,38193,76386
2025-09-01,S19,P022,5,27186,135930
2025-09-01,S19,P032,6,20596,123576
2025-09-01,S19,P030,7,15685,109795
2025-09-01,S19,P026,6,20310,121860
2025-09-01,S19,P057,1,147562,147562
2025-09-01,S19,P001,12,14634,175608
2025-09-01,S19,P052,2,57176,114352
2025-09-01,S19,P021,6,23957,143742
2025-09-01,S19,P058,1,112806,112806
2025-09-01,S19,P015,12,11088,133056
2025-09-01,S19,P042,2,69386,138772
2025-09-01,S19,P044,2,65718,131436
2025-09-01,S19,P006,12,11014,132168
2025-09-01,S19,P011,12,12047,144564
2025-09-01,S20,P014,12,10206,122472
2025-09-01,S20,P038,6,20282,121692
2025-09-01,S20,P050,2,47926,95852
2025-09-01,S20,P029,6,27143,162858
2025-09-01,S20,P012,12,10340,124080
2025-09-01,S20,P056,1,146173,146173
2025-09-01,S20,P059,1,132723,132723
2025-09-01,S20,P053,1,78449,78449
2025-09-01,S20,P024,7,26314,184198
2025-09-01,S20,P004,13,9027,117351
2025-09-01,S20,P040,7,20298,142086
2025-09-01,S20,P047,2,54136,108272
2025-09-01,S20,P039,8,25858,206864
2025-09-01,S20,P041,2,60034,120068
2025-09-01,S20,P045,2,50412,100824
2025-09-01,S20,P048,2,67839,135678
2025-09-01,S20,P016,11,14265,156915
2025-09-01,S20,P010,11,14758,162338
2025-09-01,S20,P013,11,14412,158532
2025-09-01,S20,P055,0,106142,0
2025-09-01,S20,P020,11,14255,156805
2025-09-01,S20,P007,10,8784,87840
2025-09-01,S20,P034,7,24060,168420
2025-09-01,S20,P037,6,26798,160788
2025-09-01,S20,P049,2,44927,89854
2025-09-01,S20,P027,8,27330,218640
2025-09-01,S20,P043,2,52204,104408
2025-09-01,S20,P008,13,6271,81523
2025-09-01,S20,P019,12,8064,96768
2025-09-01,S20,P003,5,7154,35770
2025-09-01,S20,P035,5,26927,134635
2025-09-01,S20,P009,12,9061,108732
2025-09-01,S20,P005,14,6752,94528
2025-09-01,S20,P017,13,8394,109122
2025-09-01,S20,P033,7,26693,186851
2025-09-01,S20,P025,7,21573,151011
2025-09-01,S20,P023,3,24663,73989
2025-09-01,S20,P051,2,61101,122202
2025-09-01,S20,P028,6,16173,97038
2025-09-01,S20,P031,5,24755,123775
2025-09-01,S20,P036,6,20355,122130
2025-09-01,S20,P060,1,107526,107526
2025-09-01,S20,P054,1,101024,101024
2025-09-01,S20,P002,13,11544,150072
2025-09-01,S20,P018,12,14913,178956
2025-09-01,S20,P046,2,38193,76386
2025-09-01,S20,P022,7,27186,190302
2025-09-01,S20,P032,8,20596,164768
2025-09-01,S20,P030,6,15685,94110
2025-09-01,S20,P026,8,20310,162480
2025-09-01,S20,P057,1,147562,147562
2025-09-01,S20,P001,11,14634,160974
2025-09-01,S20,P052,2,57176,114352
2025-09-01,S20,P021,7,23957,167699
2025-09-01,S20,P058,1,112806,112806
2025-09-01,S20,P015,12,11088,133056
2025-09-01,S20,P042,2,69386,138772
2025-09-01,S20,P044,2,65718,131436
2025-09-01,S20,P006,12,11014,132168
2025-09-01,S20,P011,11,12047,132517
2025-09-01,S21,P014,13,10206,132678
2025-09-01,S21,P038,8,20282,162256
2025-09-01,S21,P050,2,47926,95852
2025-09-01,S21,P029,7,27143,190001
2025-09-01,S21,P012,14,10340,144760
2025-09-01,S21,P056,1,146173,146173
2025-09-01,S21,P059,1,132723,132723
2025-09-01,S21,P053,1,78449,78449
2025-09-01,S21,P024,8,26314,210512
2025-09-01,S21,P004,14,9027,126378
2025-09-01,S21,P040,6,20298,121788
2025-09-01,S21,P047,2,54136,108272
2025-09-01,S21,P039,6,25858,155148
2025-09-01,S21,P041,2,60034,120068
2025-09-01,S21,P045,2,50412,100824
2025-09-01,S21,P048,2,67839,135678
2025-09-01,S21,P016,11,14265,156915
2025-09-01,S21,P010,13,14758,191854
2025-09-01,S21,P013,13,14412,187356
2025-09-01,S21,P055,1,106142,106142
2025-09-01,S21,P020,10,14255,142550
2025-09-01,S21,P007,10,8784,87840
2025-09-01,S21,P034,6,24060,144360
2025-09-01,S21,P037,5,26798,133990
2025-09-01,S21,P049,2,44927,89854
2025-09-01,S21,P027,6,27330,163980
2025-09-01,S21,P043,2,52204,104408
2025-09-01,S21,P008,13,6271,81523
2025-09-01,S21,P019,13,8064,104832
2025-09-01,S21,P003,7,7154,50078
2025-09-01,S21,P035,7,26927,188489
2025-09-01,S21,P009,11,9061,99671
2025-09-01,S21,P005,13,6752,87776
2025-09-01,S21,P017,12,8394,100728
2025-09-01,S21,P033,7,26693,186851
2025-09-01,S21,P025,6,21573,129438
2025-09-01,S21,P023,4,24663,98652
2025-09-01,S21,P051,3,61101,183303
2025-09-01,S21,P028,7,16173,113211
2025-09-01,S21,P031,8,24755,198040
2025-09-01,S21,P036,5,20355,101775
2025-09-01,S21,P060,1,107526,107526
2025-09-01,S21,P054,1,101024,101024
2025-09-01,S21,P002,10,11544,115440
2025-09-01,S21,P018,14,14913,208782
2025-09-01,S21,P046,2,38193,76386
2025-09-01,S21,P022,6,27186,163116
2025-09-01,S21,P032,7,20596,144172
2025-09-01,S21,P030,8,15685,125480
2025-09-01,S21,P026,6,20310,121860
2025-09-01,S21,P057,1,147562,147562
2025-09-01,S21,P001,10,14634,146340
